Time,99th quantile,50th quantile,Mean,2xx,4xx/5xx,IsError
2/27/2023 19:13,0.0217,0.00282,0.00125,91.1,0,FALSE
2/27/2023 19:13,0.0217,0.00275,0.00118,91.1,0,FALSE
2/27/2023 19:14,0.0228,0.00281,0.00196,93.3,0,FALSE
2/27/2023 19:14,0.0228,0.00274,0.00158,93.3,0,FALSE
2/27/2023 19:15,0.0385,0.00295,0.00305,95.6,0,FALSE
2/27/2023 19:15,0.039,0.00262,0.00124,91.1,0,FALSE
2/27/2023 19:16,0.0388,0.00268,0.0015,93.3,0,FALSE
2/27/2023 19:16,0.0216,0.00267,0.00105,95.6,0,FALSE
2/27/2023 18:46,0.00495,0.0025,0.000719,17.8,0,FALSE
2/27/2023 18:46,0.00495,0.0025,0.000587,24.4,0,FALSE
2/27/2023 18:47,0.00495,0.0025,0.000578,26.7,0,FALSE
2/27/2023 18:47,0.00495,0.0025,0.000725,17.8,0,FALSE
2/27/2023 18:48,0.00495,0.0025,0.000853,11.1,0,FALSE
2/27/2023 18:48,0.00495,0.0025,0.000682,20,0,FALSE
2/27/2023 18:49,0.00495,0.0025,0.000643,11.1,0,FALSE
2/27/2023 18:49,0.00495,0.0025,0.000608,24.4,0,FALSE
2/27/2023 18:50,0.00495,0.0025,0.000588,24.4,0,FALSE
2/27/2023 18:50,0.00495,0.0025,0.00065,8.89,0,FALSE
2/27/2023 18:51,0.00495,0.0025,0.00059,11.1,0,FALSE
2/27/2023 18:51,0.00495,0.0025,0.000649,15.6,0,FALSE
2/27/2023 18:52,0.00495,0.0025,0.000698,13.3,0,FALSE
2/27/2023 18:52,0.00495,0.0025,0.000549,8.89,0,FALSE
2/27/2023 18:53,0.00495,0.0025,0.000665,24.4,0,FALSE
2/27/2023 18:53,0.00495,0.0025,0.000988,6.67,0,FALSE
2/27/2023 18:54,0.00495,0.0025,0.000817,6.67,0,FALSE
2/27/2023 18:54,0.00495,0.0025,0.000743,22.2,0,FALSE
2/27/2023 18:55,0.00495,0.0025,0.000627,20,0,FALSE
2/27/2023 18:55,0.00495,0.0025,0.000607,24.4,0,FALSE
2/27/2023 18:56,0.00495,0.0025,0.000677,22.2,0,FALSE
2/27/2023 18:56,0.00495,0.0025,0.000852,24.4,0,FALSE
2/27/2023 18:57,0.00495,0.0025,0.000665,20,0,FALSE
2/27/2023 18:57,0.00495,0.0025,0.000651,20,0,FALSE
2/27/2023 18:58,0.00495,0.0025,0.000657,20,0,FALSE
2/27/2023 18:58,0.00495,0.0025,0.000632,17.8,0,FALSE
2/27/2023 18:59,0.00495,0.0025,0.000932,15.6,0,FALSE
2/27/2023 18:59,0.00495,0.0025,0.000828,15.6,0,FALSE
2/27/2023 19:00,0.00495,0.0025,0.000811,17.8,0,FALSE
2/27/2023 19:00,0,0,0,0,0,FALSE
2/27/2023 19:01,0,0,0,0,0,FALSE
2/27/2023 19:01,0,0,0,0,0,FALSE
2/27/2023 19:02,0,0,0,0,0,FALSE
2/27/2023 19:02,0,0,0,0,0,FALSE
2/27/2023 19:03,0.00495,0.0025,0.000864,2.22,0,FALSE
2/27/2023 19:03,0.00495,0.0025,0.000665,13.3,0,FALSE
2/27/2023 19:04,0.00495,0.0025,0.00059,15.6,0,FALSE
2/27/2023 19:04,0.00495,0.0025,0.000631,15.6,0,FALSE
2/27/2023 19:05,0.00495,0.0025,0.000683,22.2,0,FALSE
2/27/2023 19:05,0.00495,0.0025,0.000636,26.7,0,FALSE
2/27/2023 19:06,0.00495,0.0025,0.000631,15.6,0,FALSE
2/27/2023 19:06,0.00495,0.0025,0.000595,13.3,0,FALSE
2/27/2023 19:07,0.00495,0.0025,0.000671,17.8,0,FALSE
2/27/2023 19:07,0.00495,0.0025,0.000714,24.4,0,FALSE
2/27/2023 19:08,0.00495,0.0025,0.000726,15.6,0,FALSE
2/27/2023 19:08,0.00495,0.0025,0.00067,20,0,FALSE
2/27/2023 19:09,0.00495,0.0025,0.000601,15.6,0,FALSE
2/27/2023 19:09,0.00495,0.0025,0.00057,15.6,0,FALSE
2/27/2023 19:10,0.00495,0.0025,0.000619,13.3,0,FALSE
2/27/2023 19:10,0.00495,0.0025,0.000827,13.3,0,FALSE
2/27/2023 19:11,0.00495,0.0025,0.000789,26.7,0,FALSE
2/27/2023 19:11,0.00495,0.0025,0.000894,15.6,0,FALSE
2/27/2023 19:12,0.00495,0.0025,0.00063,22.2,0,FALSE
2/27/2023 19:12,0.00495,0.0025,0.000647,11.1,0,FALSE
2/27/2023 19:13,0.00495,0.0025,0.000773,20,0,FALSE
2/27/2023 19:13,0.00495,0.0025,0.000737,22.2,0,FALSE
2/27/2023 19:14,0.00495,0.0025,0.000791,8.89,0,FALSE
2/27/2023 19:14,0.00495,0.0025,0.000588,11.1,0,FALSE
2/27/2023 19:15,0.00495,0.0025,0.000649,22.2,0,FALSE
2/27/2023 19:15,0.00495,0.0025,0.000865,6.67,0,FALSE
2/27/2023 19:16,0.00495,0.0025,0.000695,6.67,0,FALSE
2/27/2023 19:16,0.00495,0.0025,0.000693,17.8,0,FALSE
2/27/2023 18:46,2.69,0.00472,0.361,400,4.44,FALSE
2/27/2023 18:46,2.62,0.0048,0.37,407,8.89,FALSE
2/27/2023 18:47,2.3,0.00444,0.272,398,17.8,FALSE
2/27/2023 18:47,2.39,0.00449,0.342,380,8.89,FALSE
2/27/2023 18:48,2.42,0.0048,0.387,351,8.89,FALSE
2/27/2023 18:48,2.95,0.00432,0.332,338,20,FALSE
2/27/2023 18:49,2.66,0.00425,0.35,384,24.4,FALSE
2/27/2023 18:49,2.4,0.00419,0.316,382,24.4,FALSE
2/27/2023 18:50,2.59,0.00455,0.36,398,24.4,FALSE
2/27/2023 18:50,2.4,0.00482,0.331,462,20,FALSE
2/27/2023 18:51,4.43,0.00583,0.438,387,11.1,FALSE
2/27/2023 18:51,3.86,0.00467,0.35,380,20,FALSE
2/27/2023 18:52,2.3,0.00443,0.278,413,28.9,FALSE
2/27/2023 18:52,2.43,0.00467,0.363,409,24.4,FALSE
2/27/2023 18:53,4.54,0.00542,0.518,422,24.4,FALSE
2/27/2023 18:53,4.68,0.0045,0.509,373,20,FALSE
2/27/2023 18:54,4.5,0.00449,0.461,296,8.89,FALSE
2/27/2023 18:54,3.18,0.00451,0.266,300,17.8,FALSE
2/27/2023 18:55,3.43,0.00607,0.362,398,15.6,FALSE
2/27/2023 18:55,3.74,0.00439,0.273,420,22.2,FALSE
2/27/2023 18:56,3.72,0.00493,0.33,427,22.2,FALSE
2/27/2023 18:56,2.71,0.00594,0.352,389,11.1,FALSE
2/27/2023 18:57,4.06,0.00492,0.414,398,11.1,FALSE
2/27/2023 18:57,2.38,0.00682,0.343,396,11.1,FALSE
2/27/2023 18:58,4.04,0.00468,0.404,393,24.4,FALSE
2/27/2023 18:58,3.96,0.00462,0.387,427,26.7,FALSE
2/27/2023 18:59,4.31,0.00462,0.434,398,26.7,FALSE
2/27/2023 18:59,4.17,0.00625,0.415,416,22.2,FALSE
2/27/2023 19:00,2.38,0.00583,0.294,333,24.4,FALSE
2/27/2023 19:00,3.39,0.00542,0.406,262,17.8,FALSE
2/27/2023 19:01,2.35,0.00438,0.238,351,31.1,FALSE
2/27/2023 19:01,4.36,0.00568,0.369,364,26.7,FALSE
2/27/2023 19:02,2.37,0.00721,0.307,398,24.4,FALSE
2/27/2023 19:02,2.38,0.0075,0.303,416,22.2,FALSE
2/27/2023 19:03,2.41,0.00643,0.361,407,40,FALSE
2/27/2023 19:03,3.36,0.00806,0.397,404,26.7,FALSE
2/27/2023 19:04,3.33,0.00495,0.411,413,24.4,FALSE
2/27/2023 19:04,2.41,0.00447,0.34,402,24.4,FALSE
2/27/2023 19:05,4.04,0.0049,0.49,402,17.8,FALSE
2/27/2023 19:05,2.61,0.00917,0.364,402,15.6,FALSE
2/27/2023 19:06,2.48,0.00938,0.43,309,6.67,FALSE
2/27/2023 19:06,3.13,0.00446,0.32,313,13.3,FALSE
2/27/2023 19:07,3.48,0.00489,0.419,380,17.8,FALSE
2/27/2023 19:07,4.4,0.00594,0.457,402,20,FALSE
2/27/2023 19:08,4.63,0.00486,0.497,371,20,FALSE
2/27/2023 19:08,3.79,0.00478,0.35,396,26.7,FALSE
2/27/2023 19:09,2.39,0.00431,0.285,396,15.6,FALSE
2/27/2023 19:09,3.52,0.00473,0.345,362,26.7,FALSE
2/27/2023 19:10,3.49,0.0067,0.438,378,17.8,FALSE
2/27/2023 19:10,3.24,0.00589,0.367,436,26.7,FALSE
2/27/2023 19:11,2.5,0.00495,0.376,413,37.8,FALSE
2/27/2023 19:11,3.81,0.006,0.378,389,26.7,FALSE
2/27/2023 19:12,3.82,0.0047,0.386,396,15.6,FALSE
2/27/2023 19:12,2.6,0.00471,0.384,398,22.2,FALSE
2/27/2023 19:13,2.45,0.00558,0.357,393,20,FALSE
