timestamp,value,__name__,application,error,exception,instance,job,le,method,outcome,status,uri
2025-03-12 14:09:27.757999897,2420,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,0.223696211,GET,SUCCESS,200,/actuator/health
2025-03-12 14:09:27.757999897,2420,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,0.246065832,GET,SUCCESS,200,/actuator/health
2025-03-12 14:09:27.757999897,2420,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,0.268435456,GET,SUCCESS,200,/actuator/health
2025-03-12 14:09:27.757999897,2420,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,0.357913941,GET,SUCCESS,200,/actuator/health
2025-03-12 14:09:27.757999897,2420,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,0.447392426,GET,SUCCESS,200,/actuator/health
2025-03-12 14:09:27.757999897,2420,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,0.536870911,GET,SUCCESS,200,/actuator/health
2025-03-12 14:09:27.757999897,2420,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,0.626349396,GET,SUCCESS,200,/actuator/health
2025-03-12 14:09:27.757999897,2420,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,0.715827881,GET,SUCCESS,200,/actuator/health
2025-03-12 14:09:27.757999897,2420,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,0.805306366,GET,SUCCESS,200,/actuator/health
2025-03-12 14:09:27.757999897,2420,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,0.894784851,GET,SUCCESS,200,/actuator/health
2025-03-12 14:09:27.757999897,2420,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,0.984263336,GET,SUCCESS,200,/actuator/health
2025-03-12 14:09:27.757999897,2420,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,1.073741824,GET,SUCCESS,200,/actuator/health
2025-03-12 14:09:27.757999897,2420,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,1.431655765,GET,SUCCESS,200,/actuator/health
2025-03-12 14:09:27.757999897,2420,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,1.789569706,GET,SUCCESS,200,/actuator/health
2025-03-12 14:09:27.757999897,2420,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,2.147483647,GET,SUCCESS,200,/actuator/health
2025-03-12 14:09:27.757999897,2420,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,2.505397588,GET,SUCCESS,200,/actuator/health
2025-03-12 14:09:27.757999897,2420,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,2.863311529,GET,SUCCESS,200,/actuator/health
2025-03-12 14:09:27.757999897,2420,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,3.22122547,GET,SUCCESS,200,/actuator/health
2025-03-12 14:09:27.757999897,2420,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,3.579139411,GET,SUCCESS,200,/actuator/health
2025-03-12 14:09:27.757999897,2420,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,3.937053352,GET,SUCCESS,200,/actuator/health
2025-03-12 14:09:27.757999897,2420,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,4.294967296,GET,SUCCESS,200,/actuator/health
2025-03-12 14:09:27.757999897,2420,http_server_requests_seconds_bucket,Gateway Service Application,none,none,gateway-service:8888,gateway_service,5.726623061,GET,SUCCESS,200,/actuator/health
